user_id,timestamp,device_type,location,age_group,gender,ad_id,content_type,ad_topic,ad_target_audience,click_through_rate,conversion_rate,engagement_level,view_time,cost_per_click,click_through_rate,conversion_rate,ROI_Category
486,2/7/2025 14:28,Tablet,India,55+,Female,A5369,Image,Automotive,Young Adults,0.091560833,0.012,Commented,28,1.29,0.091560833,0.012,Low
487,12/28/2025 15:11,Tablet,UK,18-24,Male,A8424,Text,Travel,Tech Enthusiasts,0.058347903,0.0359,Ignored,12,0.36,0.058347903,0.0359,Low
488,8/31/2025 17:49,Tablet,India,55+,Male,A5390,Video,Electronics,Fitness Lovers,0.072363732,0.133,Shared,31,1.41,0.072363732,0.133,Low
489,9/19/2025 12:26,Desktop,USA,55+,Male,A2063,Video,Health,Family Oriented,0.091123261,0.0856,Ignored,46,1.22,0.091123261,0.0856,Low
490,10/29/2025 6:11,Tablet,UK,35-44,Male,A7866,Text,Fashion,Tech Enthusiasts,0.046247401,0.1167,Commented,17,0.8,0.046247401,0.1167,Low
491,2/17/2025 5:04,Tablet,USA,55+,Male,A9341,Image,Fashion,Tech Enthusiasts,0.11857469281657151,0.0184,Commented,32,1.44,0.11857469281657151,0.0184,Low
492,10/10/2025 14:26,Tablet,USA,25-34,Female,A4708,Text,Fashion,Family Oriented,0.074095523,0.0922,Commented,41,0.88,0.074095523,0.0922,Low
493,4/17/2025 17:25,Desktop,USA,45-54,Male,A6581,Image,Health,Young Adults,0.11587372072384715,0.1029,Liked,20,1.43,0.11587372072384715,0.1029,Low
494,11/5/2025 23:20,Mobile,USA,55+,Female,A8855,Image,Electronics,Fitness Lovers,0.074544174,0.129,Liked,41,1.38,0.074544174,0.129,Low
495,12/12/2025 22:25,Desktop,Canada,35-44,Female,A6689,Image,Electronics,Travel Lovers,0.14196419873871258,0.031,Liked,20,0.12,0.14196419873871258,0.031,Low
496,1/27/2025 0:41,Tablet,India,45-54,Male,A5591,Text,Automotive,Travel Lovers,0.080339139,0.067,Liked,10,0.69,0.080339139,0.067,Low
497,2/10/2025 18:40,Mobile,India,55+,Male,A4444,Text,Fashion,Family Oriented,0.11476544300463254,0.0393,Ignored,17,0.84,0.11476544300463254,0.0393,Low
498,8/16/2025 15:35,Mobile,Germany,25-34,Male,A9677,Text,Health,Young Adults,0.082936021,0.0173,Ignored,45,1.04,0.082936021,0.0173,Low
499,1/30/2025 21:33,Tablet,UK,35-44,Male,A8638,Text,Electronics,Travel Lovers,0.055417683145883884,0.1308,Shared,14,0.24,0.055417683145883884,0.1308,Low
500,1/18/2025 0:54,Tablet,UK,25-34,Male,A1312,Image,Automotive,Family Oriented,0.1371063695266564,0.0463,Shared,26,1.04,0.1371063695266564,0.0463,Low
501,12/26/2025 11:30,Desktop,Canada,35-44,Male,A2776,Video,Automotive,Family Oriented,0.038997267,0.1204,Shared,31,1.27,0.038997267,0.1204,Low
502,7/1/2025 19:24,Tablet,India,45-54,Female,A1894,Text,Electronics,Young Adults,0.1142703797416032,0.0781,Commented,35,0.84,0.1142703797416032,0.0781,Low
503,4/26/2025 9:09,Mobile,UK,18-24,Male,A6731,Video,Travel,Travel Lovers,0.071074009,0.0344,Shared,41,0.45,0.071074009,0.0344,Low
504,9/9/2025 17:05,Desktop,USA,45-54,Female,A1504,Video,Automotive,Young Adults,0.11318541388618743,0.0702,Shared,30,0.36,0.11318541388618743,0.0702,Low
505,3/14/2025 1:31,Desktop,Germany,25-34,Male,A2709,Text,Health,Fitness Lovers,0.14043679093897846,0.0334,Commented,39,0.44,0.14043679093897846,0.0334,Low
506,5/19/2025 10:06,Desktop,USA,25-34,Male,A6616,Video,Automotive,Family Oriented,0.11228718283824325,0.1465,Ignored,50,0.48,0.11228718283824325,0.1465,Low
507,2/18/2025 13:39,Mobile,USA,18-24,Male,A6752,Text,Travel,Tech Enthusiasts,0.017989121289276953,0.1198,Ignored,14,1.15,0.017989121289276953,0.1198,Low
508,1/24/2025 20:29,Tablet,UK,55+,Male,A3024,Video,Health,Travel Lovers,0.1403773741515494,0.0346,Ignored,49,0.52,0.1403773741515494,0.0346,Low
509,3/20/2025 16:40,Desktop,USA,25-34,Male,A8169,Video,Travel,Tech Enthusiasts,0.1295062366172487,0.0835,Ignored,30,1.46,0.1295062366172487,0.0835,Low
510,12/30/2025 23:03,Desktop,UK,45-54,Male,A6898,Video,Travel,Young Adults,0.069893957,0.079,Ignored,37,0.19,0.069893957,0.079,Low
511,8/19/2025 8:15,Tablet,Canada,45-54,Male,A3554,Text,Electronics,Travel Lovers,0.059196892720630334,0.059,Commented,42,0.82,0.059196892720630334,0.059,Low
512,4/22/2025 13:08,Tablet,UK,25-34,Female,A7088,Image,Fashion,Travel Lovers,0.030431662143397466,0.1146,Commented,35,0.75,0.030431662143397466,0.1146,Low
513,4/8/2025 14:32,Desktop,UK,45-54,Female,A3333,Text,Fashion,Travel Lovers,0.13913251763186396,0.1304,Commented,56,0.96,0.13913251763186396,0.1304,Low
514,11/30/2025 4:00,Desktop,UK,25-34,Male,A5245,Text,Health,Tech Enthusiasts,0.020434261605761533,0.0928,Liked,36,1.13,0.020434261605761533,0.0928,Low
515,5/11/2025 5:46,Tablet,USA,55+,Male,A2375,Text,Health,Tech Enthusiasts,0.089219113,0.0142,Commented,47,0.98,0.089219113,0.0142,Low
516,4/12/2025 12:40,Mobile,UK,35-44,Female,A9903,Text,Health,Young Adults,0.031522425,0.1364,Commented,27,1.21,0.031522425,0.1364,Low
517,5/18/2025 8:27,Tablet,UK,18-24,Male,A2344,Text,Health,Family Oriented,0.012140891363691762,0.0477,Commented,32,1.03,0.012140891363691762,0.0477,Low
518,11/2/2025 16:03,Tablet,Canada,18-24,Male,A9485,Text,Health,Tech Enthusiasts,0.068997591,0.0574,Liked,34,0.87,0.068997591,0.0574,Low
519,7/21/2025 16:47,Desktop,USA,55+,Female,A6327,Image,Travel,Young Adults,0.058198743446603196,0.0716,Shared,36,0.42,0.058198743446603196,0.0716,Low
520,10/15/2025 11:57,Desktop,Germany,18-24,Male,A9125,Video,Health,Fitness Lovers,0.061779476,0.1162,Liked,25,0.58,0.061779476,0.1162,Low
521,10/20/2025 4:30,Mobile,UK,18-24,Female,A6260,Image,Fashion,Travel Lovers,0.073127038,0.1145,Commented,56,0.29,0.073127038,0.1145,Low
522,11/1/2025 16:14,Tablet,Canada,18-24,Male,A7136,Image,Electronics,Family Oriented,0.10991121969554817,0.1111,Ignored,29,0.9,0.10991121969554817,0.1111,Low
523,10/7/2025 8:48,Desktop,India,25-34,Female,A4968,Image,Health,Tech Enthusiasts,0.14953465869262617,0.1339,Shared,40,0.51,0.14953465869262617,0.1339,Low
524,10/17/2025 9:40,Mobile,Germany,25-34,Female,A3448,Text,Electronics,Fitness Lovers,0.031901563,0.0945,Commented,40,0.53,0.031901563,0.0945,Low
525,12/16/2025 9:59,Desktop,USA,25-34,Female,A4924,Video,Health,Travel Lovers,0.020976701943805326,0.1013,Ignored,53,1.04,0.020976701943805326,0.1013,Low
526,3/5/2025 5:51,Tablet,India,55+,Female,A8541,Video,Travel,Family Oriented,0.070031328,0.0159,Liked,11,0.69,0.070031328,0.0159,Low
527,9/27/2025 2:44,Tablet,UK,18-24,Female,A4011,Image,Fashion,Family Oriented,0.11701770732390473,0.0347,Ignored,31,1.11,0.11701770732390473,0.0347,Low
528,3/29/2025 12:21,Mobile,India,25-34,Male,A9893,Image,Travel,Young Adults,0.10122862925206326,0.1196,Liked,26,0.65,0.10122862925206326,0.1196,Low
529,2/4/2025 16:44,Tablet,UK,18-24,Female,A7572,Text,Health,Travel Lovers,0.012048672,0.0172,Ignored,27,1.4,0.012048672,0.0172,Low
530,3/28/2025 20:38,Mobile,Germany,25-34,Female,A1614,Text,Fashion,Fitness Lovers,0.097047579,0.0404,Ignored,30,0.11,0.097047579,0.0404,Low
531,9/1/2025 7:29,Desktop,Canada,18-24,Female,A1285,Image,Electronics,Tech Enthusiasts,0.056832809882415285,0.1153,Ignored,34,0.35,0.056832809882415285,0.1153,Low
532,4/21/2025 16:01,Desktop,India,18-24,Male,A8486,Image,Fashion,Young Adults,0.093730386,0.0558,Ignored,43,1.12,0.093730386,0.0558,Low
533,10/3/2025 6:59,Mobile,Canada,35-44,Female,A8721,Image,Automotive,Young Adults,0.14306588794090982,0.0681,Ignored,43,0.3,0.14306588794090982,0.0681,Low
534,1/4/2025 9:40,Tablet,USA,25-34,Male,A3612,Image,Fashion,Young Adults,0.13957292340270666,0.1119,Commented,35,0.98,0.13957292340270666,0.1119,Low
535,5/6/2025 0:04,Desktop,UK,45-54,Female,A3552,Video,Electronics,Family Oriented,0.076781293,0.1464,Shared,50,1.33,0.076781293,0.1464,Low
536,10/15/2025 12:47,Tablet,India,35-44,Male,A2431,Image,Fashion,Family Oriented,0.094511198,0.0348,Liked,50,0.71,0.094511198,0.0348,Low
537,4/30/2025 0:31,Mobile,Canada,35-44,Male,A8094,Image,Travel,Tech Enthusiasts,0.14984423742057565,0.1458,Ignored,25,0.93,0.14984423742057565,0.1458,Low
538,3/17/2025 12:06,Mobile,Canada,55+,Female,A3018,Video,Fashion,Young Adults,0.090983676,0.0236,Commented,55,0.21,0.090983676,0.0236,Low
539,2/25/2025 15:41,Mobile,India,25-34,Female,A2916,Image,Health,Family Oriented,0.076563629,0.0782,Liked,57,0.5,0.076563629,0.0782,Low
540,7/16/2025 18:43,Tablet,UK,55+,Male,A8571,Image,Health,Travel Lovers,0.034480655203498266,0.0992,Shared,35,0.2,0.034480655203498266,0.0992,Low
541,6/28/2025 18:42,Mobile,UK,35-44,Male,A2354,Text,Automotive,Young Adults,0.072736041,0.1456,Ignored,19,0.32,0.072736041,0.1456,Low
542,10/14/2025 22:59,Desktop,USA,45-54,Male,A3380,Text,Travel,Tech Enthusiasts,0.12958593577221184,0.0543,Liked,54,0.69,0.12958593577221184,0.0543,Low
543,1/13/2025 5:42,Desktop,India,35-44,Female,A1408,Video,Electronics,Travel Lovers,0.11718920180963138,0.1065,Liked,39,0.51,0.11718920180963138,0.1065,Low
544,3/7/2025 15:12,Mobile,India,45-54,Female,A1693,Image,Fashion,Young Adults,0.10408402050438025,0.1262,Commented,40,0.45,0.10408402050438025,0.1262,Low
545,4/4/2025 14:30,Tablet,Germany,25-34,Male,A7144,Image,Fashion,Family Oriented,0.087148598,0.0718,Shared,34,1.09,0.087148598,0.0718,Low
546,4/2/2025 23:46,Desktop,Germany,25-34,Male,A3985,Text,Travel,Fitness Lovers,0.051122671,0.0787,Ignored,10,1.3,0.051122671,0.0787,Low
547,10/24/2025 9:20,Tablet,USA,18-24,Male,A3901,Image,Travel,Family Oriented,0.1431929150542557,0.1084,Commented,19,1.36,0.1431929150542557,0.1084,Low
548,6/16/2025 22:31,Tablet,India,45-54,Female,A7007,Video,Health,Travel Lovers,0.026478861,0.1025,Ignored,54,1.1,0.026478861,0.1025,Low
549,8/17/2025 2:22,Desktop,India,55+,Female,A9722,Text,Health,Young Adults,0.055379623,0.0704,Shared,30,0.28,0.055379623,0.0704,Low
550,6/20/2025 4:43,Tablet,UK,25-34,Male,A3735,Text,Travel,Fitness Lovers,0.097013116,0.0982,Liked,59,0.56,0.097013116,0.0982,Low
551,1/10/2025 7:19,Mobile,India,35-44,Female,A9619,Video,Electronics,Tech Enthusiasts,0.11279375983649458,0.0436,Ignored,19,0.47,0.11279375983649458,0.0436,Low
552,12/5/2025 15:45,Tablet,Germany,18-24,Male,A3882,Image,Fashion,Tech Enthusiasts,0.14943584786139963,0.0254,Ignored,41,1.41,0.14943584786139963,0.0254,Low
553,2/13/2025 5:23,Mobile,India,55+,Female,A9647,Image,Automotive,Fitness Lovers,0.14935291624410907,0.056,Shared,43,0.22,0.14935291624410907,0.056,Low
554,3/25/2025 10:24,Mobile,Germany,55+,Male,A5747,Image,Automotive,Tech Enthusiasts,0.10478019078358158,0.1057,Commented,21,1.5,0.10478019078358158,0.1057,Low
555,4/18/2025 14:02,Tablet,Canada,25-34,Female,A2677,Video,Automotive,Young Adults,0.12551898486693583,0.0414,Ignored,17,0.47,0.12551898486693583,0.0414,Low
556,4/16/2025 1:56,Mobile,UK,35-44,Male,A3048,Image,Fashion,Young Adults,0.059389852,0.13,Ignored,24,0.47,0.059389852,0.13,Low
557,3/15/2025 17:37,Tablet,Germany,25-34,Male,A5459,Image,Health,Family Oriented,0.13134645239946882,0.0407,Shared,27,1.21,0.13134645239946882,0.0407,Low
558,5/10/2025 21:12,Tablet,Germany,35-44,Male,A4228,Text,Automotive,Young Adults,0.085907425,0.118,Liked,44,1.1,0.085907425,0.118,Low
559,6/13/2025 22:50,Desktop,India,55+,Female,A7930,Video,Travel,Travel Lovers,0.10524576400786619,0.1106,Liked,25,1.41,0.10524576400786619,0.1106,Low
560,3/28/2025 9:06,Desktop,USA,55+,Male,A4937,Video,Travel,Fitness Lovers,0.13507916190106894,0.1159,Commented,19,1.27,0.13507916190106894,0.1159,Low
561,1/4/2025 8:11,Tablet,India,55+,Male,A4375,Video,Travel,Family Oriented,0.070393564,0.0107,Liked,13,0.74,0.070393564,0.0107,Low
562,4/28/2025 3:01,Mobile,UK,45-54,Male,A8430,Video,Fashion,Travel Lovers,0.11773689694794408,0.1441,Shared,45,0.43,0.11773689694794408,0.1441,Low
563,4/6/2025 11:45,Tablet,Germany,18-24,Female,A2746,Image,Fashion,Fitness Lovers,0.065693846,0.0136,Ignored,10,0.22,0.065693846,0.0136,Low
564,7/12/2025 14:35,Tablet,Canada,25-34,Male,A9008,Video,Travel,Family Oriented,0.019667986,0.0338,Commented,16,1.47,0.019667986,0.0338,Low
565,3/5/2025 4:34,Mobile,UK,45-54,Male,A7665,Text,Electronics,Fitness Lovers,0.10837943872451436,0.0379,Commented,44,1.15,0.10837943872451436,0.0379,Low
566,2/20/2025 14:57,Tablet,Canada,55+,Male,A6854,Image,Health,Fitness Lovers,0.14418337038872261,0.1384,Liked,35,0.23,0.14418337038872261,0.1384,Low
567,5/31/2025 14:54,Mobile,Germany,45-54,Female,A2397,Text,Health,Young Adults,0.11011716231945021,0.0449,Liked,38,0.78,0.11011716231945021,0.0449,Low
568,7/18/2025 0:17,Desktop,USA,18-24,Female,A2902,Image,Fashion,Young Adults,0.093493091,0.0662,Commented,15,1.06,0.093493091,0.0662,Low
569,12/23/2025 15:30,Mobile,UK,35-44,Female,A6296,Video,Travel,Family Oriented,0.064700069,0.0654,Liked,49,0.24,0.064700069,0.0654,Low
570,10/13/2025 3:57,Mobile,Germany,55+,Female,A7278,Text,Automotive,Tech Enthusiasts,0.12814322124929767,0.0569,Liked,14,0.79,0.12814322124929767,0.0569,Low
571,7/8/2025 16:21,Mobile,UK,25-34,Female,A6741,Text,Automotive,Tech Enthusiasts,0.14401930221629136,0.1211,Ignored,20,1.03,0.14401930221629136,0.1211,Low
572,1/15/2025 11:29,Mobile,Germany,35-44,Male,A9977,Text,Fashion,Fitness Lovers,0.010321732562545665,0.1305,Commented,19,0.1,0.010321732562545665,0.1305,Low
573,9/16/2025 3:02,Mobile,USA,18-24,Female,A2028,Text,Travel,Fitness Lovers,0.11017729702132636,0.0222,Commented,49,0.57,0.11017729702132636,0.0222,Low
574,8/28/2025 13:22,Tablet,UK,55+,Male,A6090,Text,Fashion,Fitness Lovers,0.054041294075389434,0.1416,Ignored,29,0.16,0.054041294075389434,0.1416,Low
575,1/3/2025 15:16,Desktop,USA,35-44,Female,A4389,Image,Fashion,Family Oriented,0.068048518,0.1191,Commented,36,1.49,0.068048518,0.1191,Low
576,4/21/2025 16:16,Mobile,Canada,25-34,Female,A1706,Text,Health,Travel Lovers,0.13909548536439145,0.0364,Ignored,20,0.28,0.13909548536439145,0.0364,Low
577,10/8/2025 1:24,Desktop,India,45-54,Female,A1038,Text,Health,Young Adults,0.028338477371420784,0.0298,Commented,58,0.23,0.028338477371420784,0.0298,Low
578,5/7/2025 14:40,Tablet,Germany,18-24,Female,A7573,Image,Automotive,Fitness Lovers,0.11594421615777366,0.1438,Ignored,55,0.25,0.11594421615777366,0.1438,Low
579,12/5/2025 19:57,Desktop,India,55+,Male,A7488,Image,Health,Fitness Lovers,0.030008993760877747,0.0632,Shared,22,1.42,0.030008993760877747,0.0632,Low
580,6/4/2025 13:53,Desktop,USA,18-24,Female,A7732,Image,Fashion,Fitness Lovers,0.1368892925687503,0.0138,Ignored,38,1.11,0.1368892925687503,0.0138,Low
581,5/4/2025 6:20,Tablet,USA,35-44,Male,A6729,Text,Fashion,Family Oriented,0.099017327,0.032,Liked,33,1.28,0.099017327,0.032,Low
582,4/23/2025 23:52,Desktop,India,55+,Female,A4956,Video,Health,Travel Lovers,0.14802126904212345,0.1221,Ignored,12,0.92,0.14802126904212345,0.1221,Low
583,6/13/2025 5:05,Desktop,Canada,55+,Female,A1354,Image,Travel,Travel Lovers,0.056979222,0.1018,Shared,47,0.41,0.056979222,0.1018,Low
584,7/30/2025 18:48,Mobile,UK,35-44,Female,A2359,Text,Fashion,Fitness Lovers,0.067631609,0.0956,Ignored,36,1.44,0.067631609,0.0956,Low
585,4/5/2025 20:09,Desktop,Germany,18-24,Female,A6508,Video,Electronics,Fitness Lovers,0.027045245708014733,0.0529,Shared,20,0.19,0.027045245708014733,0.0529,Low
586,5/12/2025 17:29,Mobile,Canada,18-24,Male,A8648,Text,Automotive,Fitness Lovers,0.053750366,0.0557,Commented,29,1.18,0.053750366,0.0557,Low
587,5/3/2025 9:10,Mobile,Canada,45-54,Male,A7535,Image,Travel,Family Oriented,0.033124994,0.016,Ignored,28,0.57,0.033124994,0.016,Low
588,4/7/2025 21:36,Mobile,Germany,35-44,Male,A1128,Image,Fashion,Travel Lovers,0.10282982905641697,0.1416,Ignored,17,1.18,0.10282982905641697,0.1416,Low
589,9/20/2025 20:36,Mobile,USA,45-54,Male,A8445,Image,Health,Tech Enthusiasts,0.14801141350608013,0.1267,Commented,34,0.41,0.14801141350608013,0.1267,Low
590,9/21/2025 0:40,Desktop,Germany,45-54,Female,A1543,Text,Fashion,Tech Enthusiasts,0.11468407767660953,0.1297,Shared,12,1.16,0.11468407767660953,0.1297,Low
591,11/4/2025 13:39,Mobile,Canada,55+,Male,A7273,Text,Fashion,Family Oriented,0.055745971,0.1309,Liked,37,0.28,0.055745971,0.1309,Low
592,4/19/2025 11:23,Desktop,Canada,18-24,Female,A7007,Image,Automotive,Travel Lovers,0.133105992,0.1026,Liked,34,0.61,0.133105992,0.1026,Low
593,3/4/2025 11:18,Tablet,Canada,55+,Male,A2224,Image,Electronics,Tech Enthusiasts,0.058421993,0.1471,Shared,13,1.05,0.058421993,0.1471,Low
594,11/14/2025 4:27,Tablet,USA,18-24,Female,A8009,Text,Electronics,Family Oriented,0.098388713,0.0144,Ignored,54,1.41,0.098388713,0.0144,Low
595,8/8/2025 19:09,Mobile,UK,55+,Male,A4445,Image,Electronics,Young Adults,0.036341882513627376,0.118,Liked,12,1.23,0.036341882513627376,0.118,Low
596,3/24/2025 19:40,Desktop,India,25-34,Female,A1288,Text,Health,Tech Enthusiasts,0.14896256778522843,0.148,Ignored,38,0.34,0.14896256778522843,0.148,Low
597,11/12/2025 8:37,Tablet,UK,45-54,Male,A4205,Text,Health,Family Oriented,0.057632029,0.0901,Shared,48,1.38,0.057632029,0.0901,Low
598,1/20/2025 15:59,Desktop,Canada,25-34,Female,A8648,Image,Electronics,Tech Enthusiasts,0.13956131318232165,0.0232,Liked,49,0.87,0.13956131318232165,0.0232,Low
599,7/22/2025 18:38,Desktop,India,45-54,Female,A4677,Video,Travel,Young Adults,0.12314646181593053,0.0281,Shared,25,0.58,0.12314646181593053,0.0281,Low
600,12/25/2025 5:19,Mobile,USA,55+,Female,A7862,Video,Health,Tech Enthusiasts,0.026914686437555062,0.0995,Commented,49,1.19,0.026914686437555062,0.0995,Low
601,10/21/2025 5:14,Tablet,USA,55+,Male,A4449,Video,Fashion,Travel Lovers,0.030571487421875855,0.033,Liked,27,1.19,0.030571487421875855,0.033,Low
602,10/14/2025 1:40,Mobile,USA,35-44,Female,A8759,Video,Travel,Young Adults,0.14045621043373036,0.0256,Shared,44,0.73,0.14045621043373036,0.0256,Low
603,8/16/2025 5:43,Tablet,Canada,18-24,Male,A2882,Video,Health,Travel Lovers,0.025001768,0.036,Commented,57,1.11,0.025001768,0.036,Low
604,10/23/2025 5:25,Tablet,India,55+,Female,A6280,Image,Electronics,Fitness Lovers,0.09656965,0.0295,Liked,25,0.45,0.09656965,0.0295,Low
605,7/18/2025 4:18,Tablet,India,55+,Female,A3122,Text,Electronics,Young Adults,0.090215061,0.1294,Ignored,29,0.63,0.090215061,0.1294,Low
606,9/11/2025 14:17,Desktop,UK,45-54,Male,A7282,Video,Electronics,Travel Lovers,0.10134396,0.0109,Ignored,19,1,0.10134396,0.0109,Low
607,6/2/2025 17:39,Desktop,Canada,55+,Male,A7628,Image,Travel,Young Adults,0.063646231,0.1038,Shared,38,1.32,0.063646231,0.1038,Low
608,8/17/2025 21:13,Mobile,India,55+,Female,A2097,Text,Fashion,Tech Enthusiasts,0.1122721782021741,0.0221,Liked,19,0.24,0.1122721782021741,0.0221,Low
609,2/24/2025 23:50,Mobile,USA,35-44,Male,A8837,Text,Travel,Family Oriented,0.094343149,0.1006,Liked,44,0.4,0.094343149,0.1006,Low
610,7/3/2025 9:09,Tablet,USA,45-54,Male,A5794,Text,Fashion,Young Adults,0.13396121765404226,0.105,Shared,52,1.28,0.13396121765404226,0.105,Low
611,3/17/2025 10:01,Mobile,Germany,55+,Female,A1259,Image,Electronics,Young Adults,0.093485667,0.088,Shared,21,0.53,0.093485667,0.088,Low
612,1/5/2025 19:15,Desktop,UK,45-54,Male,A4543,Image,Travel,Travel Lovers,0.13137320608014513,0.0988,Shared,49,0.51,0.13137320608014513,0.0988,Low
613,11/13/2025 11:18,Mobile,UK,25-34,Male,A9188,Text,Health,Young Adults,0.027193902,0.1433,Ignored,38,0.74,0.027193902,0.1433,Low
614,1/5/2025 2:52,Mobile,Germany,18-24,Male,A7537,Image,Fashion,Family Oriented,0.11314786878356937,0.0102,Ignored,14,0.82,0.11314786878356937,0.0102,Low
615,7/20/2025 23:04,Tablet,Germany,55+,Female,A4573,Image,Fashion,Family Oriented,0.017673110770386156,0.0127,Liked,51,0.6,0.017673110770386156,0.0127,Low
616,11/20/2025 4:36,Mobile,Canada,18-24,Male,A9077,Text,Travel,Young Adults,0.075545321,0.1033,Commented,32,0.74,0.075545321,0.1033,Low
617,4/17/2025 16:49,Desktop,Canada,25-34,Female,A4905,Image,Fashion,Travel Lovers,0.10776733338352779,0.1036,Liked,15,1.2,0.10776733338352779,0.1036,Low
618,3/21/2025 9:15,Mobile,USA,55+,Female,A9815,Image,Automotive,Fitness Lovers,0.06533854,0.1283,Commented,51,0.92,0.06533854,0.1283,Low
619,9/19/2025 17:23,Desktop,Germany,18-24,Male,A2789,Video,Fashion,Young Adults,0.047847696,0.1124,Commented,10,1.47,0.047847696,0.1124,Low
620,9/30/2025 1:41,Mobile,UK,45-54,Female,A7881,Text,Automotive,Young Adults,0.068932247,0.0606,Ignored,27,1.13,0.068932247,0.0606,Low
621,11/28/2025 12:34,Tablet,Germany,18-24,Male,A5700,Image,Health,Tech Enthusiasts,0.06579641,0.0256,Ignored,59,0.22,0.06579641,0.0256,Low
622,9/28/2025 22:23,Mobile,UK,45-54,Male,A9778,Video,Fashion,Fitness Lovers,0.025584968716834626,0.0541,Ignored,49,1.02,0.025584968716834626,0.0541,Low
623,6/30/2025 5:00,Desktop,Canada,18-24,Male,A3708,Video,Automotive,Tech Enthusiasts,0.045039612422294484,0.013,Liked,52,0.97,0.045039612422294484,0.013,Low
624,7/7/2025 22:00,Desktop,Germany,45-54,Female,A9395,Image,Electronics,Tech Enthusiasts,0.1295666153833309,0.061,Shared,48,0.68,0.1295666153833309,0.061,Low
625,3/9/2025 17:45,Tablet,Germany,25-34,Female,A4605,Text,Electronics,Travel Lovers,0.090076046,0.0796,Shared,33,0.32,0.090076046,0.0796,Low
626,3/14/2025 19:09,Desktop,India,35-44,Male,A8363,Text,Electronics,Young Adults,0.08074928,0.078,Ignored,55,0.16,0.08074928,0.078,Low
627,4/12/2025 1:41,Mobile,India,25-34,Female,A8306,Image,Health,Family Oriented,0.067352674,0.1126,Ignored,36,1.39,0.067352674,0.1126,Low
628,1/14/2025 7:49,Mobile,UK,25-34,Female,A8233,Text,Travel,Fitness Lovers,0.14552019195272328,0.025,Shared,27,1.24,0.14552019195272328,0.025,Low
629,8/19/2025 14:33,Tablet,Canada,45-54,Male,A3225,Video,Health,Fitness Lovers,0.049880969,0.1168,Shared,13,0.82,0.049880969,0.1168,Low
630,10/24/2025 11:47,Mobile,UK,35-44,Female,A5190,Video,Electronics,Family Oriented,0.010540642,0.0138,Commented,49,1.23,0.010540642,0.0138,Low
631,8/16/2025 2:58,Desktop,USA,25-34,Female,A7728,Image,Electronics,Fitness Lovers,0.080538502,0.1275,Liked,17,0.76,0.080538502,0.1275,Low
632,8/6/2025 21:10,Mobile,USA,18-24,Female,A2421,Text,Fashion,Tech Enthusiasts,0.065956975,0.0143,Liked,38,0.99,0.065956975,0.0143,Low
633,4/12/2025 15:05,Tablet,USA,55+,Male,A7627,Text,Electronics,Family Oriented,0.085065852,0.0232,Commented,37,0.3,0.085065852,0.0232,Low
634,9/27/2025 12:21,Mobile,UK,18-24,Female,A6776,Video,Health,Fitness Lovers,0.1458818327313794,0.0635,Commented,54,1.13,0.1458818327313794,0.0635,Low
635,12/1/2025 7:40,Tablet,USA,35-44,Female,A1364,Text,Health,Travel Lovers,0.074661294,0.0597,Shared,36,0.9,0.074661294,0.0597,Low
636,8/28/2025 3:05,Mobile,India,18-24,Male,A3101,Video,Electronics,Tech Enthusiasts,0.13361183618234265,0.0351,Liked,39,0.27,0.13361183618234265,0.0351,Low
637,10/19/2025 16:33,Mobile,USA,55+,Male,A5166,Video,Health,Young Adults,0.10003858091665688,0.0437,Commented,38,1.13,0.10003858091665688,0.0437,Low
638,3/16/2025 16:37,Desktop,Germany,55+,Male,A2747,Text,Travel,Fitness Lovers,0.12008988464559887,0.1006,Commented,20,0.1,0.12008988464559887,0.1006,Medium
639,5/25/2025 9:48,Tablet,UK,35-44,Male,A1730,Image,Health,Family Oriented,0.063057411,0.0236,Commented,21,0.46,0.063057411,0.0236,Low
640,6/1/2025 18:04,Tablet,Germany,25-34,Male,A8919,Video,Automotive,Family Oriented,0.1457565594622903,0.0215,Ignored,34,0.71,0.1457565594622903,0.0215,Low
641,9/6/2025 5:21,Mobile,India,55+,Female,A4024,Image,Automotive,Tech Enthusiasts,0.14956449602634053,0.0306,Shared,36,0.2,0.14956449602634053,0.0306,Low
642,7/21/2025 17:26,Desktop,Canada,55+,Female,A7558,Text,Health,Family Oriented,0.024967685922238424,0.0432,Liked,45,1.03,0.024967685922238424,0.0432,Low
643,3/28/2025 5:24,Desktop,UK,55+,Male,A7310,Image,Fashion,Tech Enthusiasts,0.10412047665034775,0.0229,Liked,53,0.7,0.10412047665034775,0.0229,Low
644,4/24/2025 22:59,Desktop,Canada,18-24,Female,A7033,Video,Travel,Family Oriented,0.029065744006045405,0.1244,Commented,54,0.43,0.029065744006045405,0.1244,Low
645,11/14/2025 17:23,Mobile,India,45-54,Female,A6737,Video,Automotive,Fitness Lovers,0.041535664238966305,0.0373,Ignored,26,0.15,0.041535664238966305,0.0373,Low
646,6/20/2025 15:55,Desktop,India,55+,Female,A2439,Text,Automotive,Family Oriented,0.089988709,0.0216,Shared,30,0.81,0.089988709,0.0216,Low
647,2/22/2025 16:56,Mobile,Canada,35-44,Male,A4996,Text,Automotive,Young Adults,0.10350618257193331,0.0651,Liked,35,0.42,0.10350618257193331,0.0651,Low
