user_id,timestamp,device_type,location,age_group,gender,ad_id,content_type,ad_topic,ad_target_audience,click_through_rate,conversion_rate,engagement_level,view_time,cost_per_click,click_through_rate,conversion_rate,ROI
184,2025-09-08 13:17:26,Desktop,Germany,35-44,Male,A9601,Image,Travel,Fitness Lovers,0.10935174481465915,0.0118,Ignored,38,0.94,0.10935174481465915,0.0118,0.14
165,2025-09-05 01:49:37,Tablet,Germany,25-34,Male,A7279,Text,Health,Tech Enthusiasts,0.14592372886424,0.1174,Liked,16,1.0,0.14592372886424,0.1174,1.71
241,2025-03-16 07:47:04,Desktop,UK,18-24,Male,A9616,Image,Automotive,Fitness Lovers,0.07529340869694157,0.0451,Shared,37,0.77,0.07529340869694157,0.0451,0.44
863,2025-03-09 23:37:00,Tablet,India,35-44,Male,A6578,Image,Health,Fitness Lovers,0.017085588253075466,0.1338,Shared,43,0.39,0.017085588253075466,0.1338,0.59
754,2025-06-30 00:43:26,Desktop,Germany,18-24,Male,A5005,Video,Travel,Tech Enthusiasts,0.018366166836335393,0.0183,Ignored,22,0.84,0.018366166836335393,0.0183,0.04
709,2025-07-12 16:23:42,Desktop,Germany,35-44,Female,A2517,Text,Health,Fitness Lovers,0.12920852707638336,0.1468,Liked,54,0.59,0.12920852707638336,0.1468,3.21
236,2025-05-08 13:49:08,Desktop,India,55+,Female,A5732,Image,Health,Fitness Lovers,0.08890682438804966,0.0805,Ignored,10,1.49,0.08890682438804966,0.0805,0.48
743,2025-06-01 22:51:39,Tablet,USA,45-54,Female,A9207,Image,Electronics,Family Oriented,0.101439730771436,0.039,Liked,33,1.35,0.101439730771436,0.039,0.29
615,2025-10-19 07:26:18,Desktop,India,35-44,Female,A5118,Video,Health,Fitness Lovers,0.03935127332155407,0.0437,Shared,12,1.18,0.03935127332155407,0.0437,0.15
672,2025-04-30 06:04:51,Tablet,USA,55+,Male,A3012,Text,Travel,Travel Lovers,0.11305708782008661,0.0972,Commented,14,0.49,0.11305708782008661,0.0972,2.24
240,2025-04-07 14:11:51,Tablet,USA,25-34,Male,A3814,Video,Travel,Fitness Lovers,0.04874396206723245,0.0246,Ignored,17,0.36,0.04874396206723245,0.0246,0.33
466,2025-07-20 07:05:51,Tablet,Canada,45-54,Female,A1295,Video,Automotive,Family Oriented,0.07342317197999874,0.1374,Ignored,42,0.5,0.07342317197999874,0.1374,2.02
112,2025-02-06 11:29:44,Desktop,Canada,45-54,Male,A1866,Image,Automotive,Travel Lovers,0.10749188673794201,0.1362,Liked,17,0.13,0.10749188673794201,0.1362,11.26
902,2025-05-14 01:29:13,Desktop,UK,25-34,Male,A5585,Video,Automotive,Family Oriented,0.12127642755080749,0.1331,Ignored,57,0.92,0.12127642755080749,0.1331,1.75
153,2025-08-28 13:18:46,Desktop,Canada,45-54,Female,A6764,Video,Automotive,Fitness Lovers,0.11913400261923503,0.061,Liked,39,1.13,0.11913400261923503,0.061,0.64
974,2025-08-13 08:44:32,Desktop,Germany,25-34,Female,A5596,Image,Automotive,Young Adults,0.14884167210278748,0.1196,Ignored,10,0.58,0.14884167210278748,0.1196,3.07
847,2025-03-23 14:45:29,Desktop,Canada,25-34,Male,A3398,Text,Health,Young Adults,0.028401457302956734,0.129,Shared,51,0.13,0.028401457302956734,0.129,2.82
312,2025-10-12 22:23:57,Desktop,Germany,35-44,Male,A4414,Text,Electronics,Travel Lovers,0.09552984582694111,0.0904,Liked,24,0.57,0.09552984582694111,0.0904,1.52
535,2025-02-13 03:14:42,Mobile,Germany,18-24,Male,A6718,Text,Health,Family Oriented,0.1024766810601317,0.0133,Shared,45,1.49,0.1024766810601317,0.0133,0.09
737,2025-05-16 10:38:05,Mobile,Germany,45-54,Female,A5852,Video,Fashion,Fitness Lovers,0.09067332708263921,0.0446,Commented,36,1.4,0.09067332708263921,0.0446,0.29
869,2025-07-22 09:56:36,Mobile,Canada,35-44,Male,A8065,Image,Automotive,Family Oriented,0.08719054390393388,0.0749,Liked,54,1.26,0.08719054390393388,0.0749,0.52
914,2025-09-01 17:53:03,Desktop,Canada,18-24,Male,A4447,Video,Health,Travel Lovers,0.014349557128021984,0.019,Shared,49,1.04,0.014349557128021984,0.019,0.03
626,2025-09-10 22:09:34,Desktop,Canada,18-24,Female,A8340,Text,Electronics,Fitness Lovers,0.07859810244720285,0.1352,Liked,51,0.51,0.07859810244720285,0.1352,2.08
741,2025-09-07 08:26:18,Tablet,UK,55+,Male,A4595,Image,Travel,Travel Lovers,0.12593679538096073,0.1239,Commented,43,0.36,0.12593679538096073,0.1239,4.33
787,2025-12-20 19:20:27,Desktop,UK,35-44,Male,A3538,Video,Automotive,Young Adults,0.07024829711092732,0.031,Liked,30,0.89,0.07024829711092732,0.031,0.24
354,2025-12-30 07:26:07,Tablet,USA,18-24,Female,A9787,Image,Fashion,Fitness Lovers,0.05982340885634361,0.1476,Shared,11,0.12,0.05982340885634361,0.1476,7.36
499,2025-07-23 09:21:02,Tablet,India,18-24,Female,A3513,Text,Travel,Young Adults,0.05261463930837496,0.0241,Commented,57,0.92,0.05261463930837496,0.0241,0.14
259,2025-03-06 03:28:50,Desktop,Canada,25-34,Female,A6068,Text,Automotive,Travel Lovers,0.05123064969054468,0.1468,Shared,43,0.76,0.05123064969054468,0.1468,0.99
800,2025-05-27 13:19:55,Mobile,India,18-24,Male,A4001,Image,Fashion,Travel Lovers,0.03188420890724786,0.1411,Shared,58,0.42,0.03188420890724786,0.1411,1.07
888,2025-11-15 14:05:26,Desktop,Canada,45-54,Female,A7744,Text,Travel,Family Oriented,0.08590506284632156,0.0328,Ignored,47,0.9,0.08590506284632156,0.0328,0.31
299,2025-11-05 04:12:59,Tablet,Germany,55+,Male,A1077,Image,Health,Family Oriented,0.03970071327392423,0.0231,Shared,38,1.36,0.03970071327392423,0.0231,0.07
254,2025-02-15 18:39:12,Desktop,India,25-34,Female,A6105,Video,Automotive,Travel Lovers,0.05057000182815181,0.0366,Shared,49,0.93,0.05057000182815181,0.0366,0.2
882,2025-10-01 17:13:11,Mobile,Germany,35-44,Male,A1065,Text,Fashion,Tech Enthusiasts,0.04637503618313801,0.0533,Liked,24,0.57,0.04637503618313801,0.0533,0.43
400,2025-04-21 17:33:52,Mobile,USA,25-34,Female,A3005,Video,Health,Young Adults,0.11731785302317563,0.1114,Commented,24,1.1,0.11731785302317563,0.1114,1.19
106,2025-11-30 02:52:53,Tablet,UK,45-54,Female,A7581,Image,Automotive,Fitness Lovers,0.03559272433288374,0.1183,Shared,41,1.08,0.03559272433288374,0.1183,0.39
144,2025-07-10 13:06:14,Desktop,India,18-24,Male,A9031,Image,Travel,Young Adults,0.07598314095243633,0.0219,Liked,31,0.89,0.07598314095243633,0.0219,0.19
716,2025-10-25 05:36:06,Desktop,USA,18-24,Male,A4107,Video,Fashion,Travel Lovers,0.1457752399567086,0.0278,Liked,54,0.31,0.1457752399567086,0.0278,1.31
364,2025-03-06 22:28:51,Tablet,UK,35-44,Male,A3812,Video,Fashion,Fitness Lovers,0.0833934816243511,0.0783,Liked,49,0.63,0.0833934816243511,0.0783,1.04
443,2025-06-26 23:29:32,Mobile,USA,18-24,Female,A1322,Video,Fashion,Young Adults,0.10618987557083942,0.0658,Commented,52,1.19,0.10618987557083942,0.0658,0.59
335,2025-04-21 11:10:57,Tablet,USA,45-54,Female,A4891,Image,Travel,Fitness Lovers,0.10433258535850541,0.1148,Liked,14,1.49,0.10433258535850541,0.1148,0.8
228,2025-08-03 16:23:05,Mobile,Canada,18-24,Male,A4099,Image,Electronics,Fitness Lovers,0.07345774414969028,0.0425,Shared,40,0.93,0.07345774414969028,0.0425,0.34
596,2025-11-03 01:55:14,Tablet,UK,25-34,Female,A6970,Image,Health,Young Adults,0.1112995043102195,0.0892,Commented,53,0.86,0.1112995043102195,0.0892,1.15
639,2025-05-17 10:53:56,Desktop,India,18-24,Female,A3402,Image,Travel,Family Oriented,0.1350593288150323,0.0842,Ignored,11,0.57,0.1350593288150323,0.0842,2.0
704,2025-11-19 05:07:24,Tablet,UK,25-34,Male,A6171,Image,Fashion,Tech Enthusiasts,0.01658051458885077,0.0862,Commented,47,0.47,0.01658051458885077,0.0862,0.3
463,2025-10-23 18:13:36,Desktop,Germany,25-34,Male,A1754,Image,Health,Travel Lovers,0.07384753047042789,0.0157,Shared,43,0.56,0.07384753047042789,0.0157,0.21
735,2025-03-12 11:24:06,Mobile,UK,18-24,Female,A7933,Text,Automotive,Young Adults,0.024058669657536412,0.085,Ignored,51,0.37,0.024058669657536412,0.085,0.55
958,2025-12-19 00:26:09,Tablet,Canada,55+,Female,A1441,Image,Electronics,Family Oriented,0.08643284555902114,0.0658,Shared,54,1.36,0.08643284555902114,0.0658,0.42
547,2025-11-02 17:02:56,Mobile,USA,55+,Male,A7367,Text,Electronics,Young Adults,0.06992023871255533,0.0761,Ignored,15,0.93,0.06992023871255533,0.0761,0.57
278,2025-04-27 19:49:37,Mobile,USA,18-24,Female,A1168,Text,Travel,Tech Enthusiasts,0.13733022180440585,0.0197,Liked,29,0.89,0.13733022180440585,0.0197,0.3
532,2025-11-17 01:07:54,Mobile,India,25-34,Male,A4682,Video,Electronics,Family Oriented,0.07180002904729572,0.024,Shared,39,0.73,0.07180002904729572,0.024,0.24
566,2025-07-19 06:15:30,Mobile,USA,55+,Female,A4447,Video,Electronics,Family Oriented,0.08485797791192032,0.0793,Ignored,32,0.45,0.08485797791192032,0.0793,1.5
199,2025-10-17 20:44:04,Mobile,USA,45-54,Female,A4628,Text,Electronics,Travel Lovers,0.03228004807997287,0.1286,Ignored,47,1.05,0.03228004807997287,0.1286,0.4
986,2025-03-14 02:04:26,Desktop,UK,25-34,Male,A4114,Text,Fashion,Fitness Lovers,0.08518775061105839,0.0581,Commented,15,1.21,0.08518775061105839,0.0581,0.41
223,2025-01-19 09:27:12,Tablet,USA,25-34,Female,A7871,Text,Health,Young Adults,0.07455018312461414,0.1299,Liked,52,1.36,0.07455018312461414,0.1299,0.71
306,2025-11-12 18:37:36,Desktop,Germany,45-54,Male,A5699,Video,Automotive,Young Adults,0.0474318788033796,0.0223,Ignored,19,0.49,0.0474318788033796,0.0223,0.22
449,2025-06-29 10:27:21,Mobile,USA,55+,Female,A8212,Video,Automotive,Young Adults,0.06952778634920859,0.1293,Ignored,56,1.31,0.06952778634920859,0.1293,0.69
725,2025-03-13 17:50:03,Desktop,Canada,18-24,Female,A4513,Video,Travel,Travel Lovers,0.13231333947557325,0.0616,Shared,58,0.41,0.13231333947557325,0.0616,1.99
804,2025-03-13 14:25:30,Tablet,USA,25-34,Male,A4729,Image,Travel,Family Oriented,0.04960061625657722,0.112,Liked,59,0.87,0.04960061625657722,0.112,0.64
725,2025-01-16 07:06:44,Tablet,UK,18-24,Male,A8209,Image,Automotive,Travel Lovers,0.042949287195672155,0.1343,Shared,35,0.52,0.042949287195672155,0.1343,1.11
754,2025-06-02 07:03:48,Tablet,USA,25-34,Male,A2625,Video,Automotive,Young Adults,0.03697519265280364,0.0571,Liked,42,0.98,0.03697519265280364,0.0571,0.22
360,2025-05-12 08:16:25,Mobile,USA,35-44,Male,A4891,Text,Health,Fitness Lovers,0.11210994673426113,0.0843,Commented,36,0.29,0.11210994673426113,0.0843,3.26
850,2025-10-27 17:03:25,Desktop,USA,25-34,Male,A8327,Image,Fashion,Travel Lovers,0.02714454806779413,0.1047,Ignored,33,0.6,0.02714454806779413,0.1047,0.47
588,2025-10-22 21:06:51,Tablet,UK,25-34,Female,A9866,Video,Fashion,Family Oriented,0.056321477637175946,0.0118,Ignored,12,1.25,0.056321477637175946,0.0118,0.05
840,2025-02-11 02:16:25,Tablet,UK,55+,Female,A4432,Image,Automotive,Young Adults,0.06641511932644474,0.0782,Shared,12,0.23,0.06641511932644474,0.0782,2.26
941,2025-01-11 21:39:31,Tablet,USA,35-44,Female,A5193,Text,Health,Fitness Lovers,0.10574994967562955,0.0388,Liked,35,1.34,0.10574994967562955,0.0388,0.31
146,2025-10-23 14:46:38,Desktop,Germany,45-54,Female,A8094,Text,Fashion,Travel Lovers,0.018433731167146084,0.0195,Commented,53,0.49,0.018433731167146084,0.0195,0.07
774,2025-04-30 21:24:23,Mobile,India,18-24,Male,A6071,Video,Automotive,Fitness Lovers,0.038687605716135755,0.147,Commented,10,0.81,0.038687605716135755,0.147,0.7
872,2025-04-27 22:39:45,Mobile,Canada,55+,Female,A7902,Image,Fashion,Fitness Lovers,0.026092431956357152,0.0781,Ignored,57,1.0,0.026092431956357152,0.0781,0.2
492,2025-06-16 12:51:43,Desktop,USA,25-34,Male,A5122,Video,Automotive,Travel Lovers,0.04027525232340952,0.0639,Ignored,53,0.87,0.04027525232340952,0.0639,0.3
952,2025-09-25 06:02:11,Tablet,UK,35-44,Male,A2257,Image,Travel,Travel Lovers,0.06503616043538954,0.0347,Shared,19,0.25,0.06503616043538954,0.0347,0.9
405,2025-12-26 11:50:42,Desktop,Germany,25-34,Female,A6687,Image,Fashion,Travel Lovers,0.03614942113419718,0.0738,Ignored,16,0.83,0.03614942113419718,0.0738,0.32
498,2025-01-03 20:28:11,Tablet,Germany,35-44,Male,A1300,Image,Electronics,Fitness Lovers,0.1350523253691593,0.109,Liked,22,1.25,0.1350523253691593,0.109,1.18
283,2025-10-03 09:10:47,Desktop,UK,45-54,Female,A4058,Video,Health,Young Adults,0.08722335889190033,0.1104,Ignored,56,0.29,0.08722335889190033,0.1104,3.32
369,2025-07-10 08:39:07,Mobile,UK,25-34,Male,A2488,Image,Travel,Young Adults,0.1306323920162104,0.0505,Commented,12,1.14,0.1306323920162104,0.0505,0.58
660,2025-11-03 11:33:17,Mobile,Canada,45-54,Female,A7522,Image,Electronics,Fitness Lovers,0.14493896439169993,0.1071,Liked,48,1.18,0.14493896439169993,0.1071,1.32
954,2025-09-29 01:09:59,Desktop,Germany,25-34,Male,A3107,Video,Travel,Fitness Lovers,0.09565281025794808,0.0805,Commented,35,0.11,0.09565281025794808,0.0805,7.0
448,2025-06-09 13:05:57,Desktop,Canada,18-24,Female,A5860,Image,Health,Travel Lovers,0.14074197016075424,0.1395,Commented,20,0.58,0.14074197016075424,0.1395,3.39
194,2025-09-06 06:18:11,Desktop,Germany,55+,Male,A7981,Text,Health,Family Oriented,0.08176559524093469,0.0651,Commented,20,0.73,0.08176559524093469,0.0651,0.73
416,2025-07-07 07:59:26,Mobile,UK,35-44,Female,A6408,Image,Travel,Family Oriented,0.059277303909343854,0.0776,Ignored,24,0.76,0.059277303909343854,0.0776,0.61
972,2025-02-04 13:25:04,Mobile,Germany,55+,Male,A9924,Text,Travel,Family Oriented,0.038040551468450895,0.1129,Liked,20,0.35,0.038040551468450895,0.1129,1.23
604,2025-01-26 11:36:34,Desktop,Germany,55+,Male,A1326,Video,Health,Tech Enthusiasts,0.024013334626661734,0.1214,Commented,36,1.27,0.024013334626661734,0.1214,0.23
258,2025-12-24 21:45:29,Desktop,Canada,25-34,Female,A6413,Image,Health,Tech Enthusiasts,0.06593582707703587,0.0351,Ignored,16,1.03,0.06593582707703587,0.0351,0.22
245,2025-06-28 03:43:45,Mobile,Canada,45-54,Male,A2250,Text,Automotive,Family Oriented,0.1079700180298255,0.0691,Shared,29,1.35,0.1079700180298255,0.0691,0.55
372,2025-10-12 17:36:49,Tablet,USA,18-24,Female,A4583,Image,Travel,Family Oriented,0.01653576271041534,0.0873,Liked,53,1.23,0.01653576271041534,0.0873,0.12
719,2025-05-10 14:24:24,Tablet,Canada,45-54,Female,A3373,Text,Fashion,Young Adults,0.14049282642832714,0.0926,Liked,41,1.0,0.14049282642832714,0.0926,1.3
310,2025-06-07 05:41:18,Mobile,USA,45-54,Female,A4692,Image,Automotive,Family Oriented,0.12179958912963447,0.1396,Liked,48,0.19,0.12179958912963447,0.1396,8.95
748,2025-06-10 12:13:07,Tablet,India,18-24,Female,A1082,Video,Electronics,Tech Enthusiasts,0.13107046746230586,0.0276,Ignored,47,0.28,0.13107046746230586,0.0276,1.29
818,2025-09-19 05:19:27,Desktop,Canada,45-54,Female,A8435,Video,Health,Family Oriented,0.09557289964942584,0.0769,Liked,34,1.22,0.09557289964942584,0.0769,0.6
844,2025-05-06 18:27:32,Tablet,UK,55+,Female,A7564,Text,Fashion,Fitness Lovers,0.026249966907667975,0.0491,Shared,13,1.11,0.026249966907667975,0.0491,0.12
742,2025-08-16 18:49:05,Desktop,Germany,35-44,Male,A6747,Video,Automotive,Young Adults,0.034271793268553785,0.0849,Liked,40,1.48,0.034271793268553785,0.0849,0.2
438,2025-08-08 02:04:20,Mobile,UK,55+,Female,A9544,Image,Health,Travel Lovers,0.05605901922951952,0.13,Commented,53,0.7,0.05605901922951952,0.13,1.04
504,2025-12-08 11:36:12,Tablet,USA,25-34,Female,A4049,Text,Electronics,Young Adults,0.14088484411191882,0.0321,Shared,60,0.84,0.14088484411191882,0.0321,0.54
495,2025-07-26 08:10:04,Mobile,Canada,25-34,Female,A9990,Image,Health,Family Oriented,0.019064700208559573,0.0468,Commented,34,0.76,0.019064700208559573,0.0468,0.12
301,2025-01-29 04:51:15,Desktop,UK,45-54,Male,A8065,Image,Automotive,Young Adults,0.016594293139729606,0.0363,Commented,19,0.58,0.016594293139729606,0.0363,0.1
445,2025-11-28 07:29:02,Desktop,Canada,45-54,Female,A9906,Image,Health,Fitness Lovers,0.11130325025049473,0.097,Commented,13,1.34,0.11130325025049473,0.097,0.81
454,2025-01-15 15:02:50,Tablet,USA,25-34,Female,A7218,Image,Electronics,Travel Lovers,0.028647367912841164,0.093,Liked,49,0.61,0.028647367912841164,0.093,0.44
369,2025-01-19 18:18:41,Mobile,India,35-44,Female,A4703,Text,Travel,Young Adults,0.08448997173139404,0.0378,Liked,59,1.01,0.08448997173139404,0.0378,0.32
938,2025-02-28 14:09:49,Tablet,Germany,45-54,Female,A2721,Text,Electronics,Fitness Lovers,0.12054919799539261,0.1094,Liked,32,0.72,0.12054919799539261,0.1094,1.83
930,2025-04-08 04:49:54,Tablet,Germany,35-44,Male,A2746,Text,Travel,Tech Enthusiasts,0.03634161576018859,0.0889,Commented,36,0.93,0.03634161576018859,0.0889,0.35
887,2025-07-31 00:16:38,Mobile,USA,18-24,Female,A1078,Image,Fashion,Travel Lovers,0.06199198242879577,0.0935,Liked,42,0.95,0.06199198242879577,0.0935,0.61
913,2025-01-01 08:48:41,Desktop,UK,35-44,Male,A9428,Video,Electronics,Fitness Lovers,0.10808588317583978,0.0313,Commented,56,0.34,0.10808588317583978,0.0313,1.0
184,2025-10-09 11:24:03,Tablet,UK,45-54,Female,A8058,Video,Automotive,Young Adults,0.12947258757492525,0.1432,Commented,49,0.84,0.12947258757492525,0.1432,2.21
438,2025-07-29 15:05:18,Desktop,UK,35-44,Female,A6422,Text,Fashion,Travel Lovers,0.072675631021985,0.0603,Commented,38,1.1,0.072675631021985,0.0603,0.4
900,2025-07-31 05:48:22,Desktop,Germany,25-34,Female,A5732,Text,Health,Fitness Lovers,0.020175884178648663,0.0595,Shared,33,0.91,0.020175884178648663,0.0595,0.13
977,2025-04-03 10:36:48,Tablet,UK,45-54,Female,A6993,Text,Travel,Tech Enthusiasts,0.06738353934675878,0.1253,Ignored,46,1.15,0.06738353934675878,0.1253,0.73
238,2025-09-13 08:09:20,Mobile,India,35-44,Male,A9350,Image,Electronics,Fitness Lovers,0.13313158222278784,0.0557,Ignored,57,0.51,0.13313158222278784,0.0557,1.45
555,2025-08-01 21:54:57,Tablet,India,25-34,Male,A4767,Image,Health,Family Oriented,0.041266631810633954,0.0524,Ignored,45,0.32,0.041266631810633954,0.0524,0.68
113,2025-06-09 07:02:37,Desktop,USA,25-34,Female,A9258,Image,Electronics,Family Oriented,0.010064881165106543,0.1395,Commented,29,1.0,0.010064881165106543,0.1395,0.14
672,2025-06-15 14:02:40,Desktop,USA,25-34,Female,A3426,Video,Health,Young Adults,0.09445624010963288,0.0769,Ignored,46,0.23,0.09445624010963288,0.0769,3.16
870,2025-08-05 02:11:09,Desktop,Germany,55+,Male,A5348,Text,Health,Family Oriented,0.021920742182205202,0.0463,Shared,50,1.3,0.021920742182205202,0.0463,0.08
764,2025-12-28 19:41:53,Mobile,India,25-34,Female,A6743,Video,Fashion,Tech Enthusiasts,0.029384260404884253,0.0607,Liked,46,1.3,0.029384260404884253,0.0607,0.14
637,2025-03-02 03:03:37,Tablet,USA,45-54,Female,A2771,Text,Travel,Family Oriented,0.01801520472670018,0.0813,Ignored,18,0.2,0.01801520472670018,0.0813,0.73
430,2025-12-10 03:33:27,Mobile,Germany,25-34,Female,A4802,Image,Fashion,Family Oriented,0.13661612160078931,0.0566,Liked,29,1.38,0.13661612160078931,0.0566,0.56
489,2025-03-28 11:19:22,Desktop,USA,25-34,Female,A9261,Video,Automotive,Travel Lovers,0.05188631468004445,0.0198,Ignored,58,0.85,0.05188631468004445,0.0198,0.12
335,2025-12-20 07:08:36,Mobile,USA,18-24,Female,A9685,Image,Electronics,Tech Enthusiasts,0.10709341850665398,0.0248,Ignored,47,1.2,0.10709341850665398,0.0248,0.22
660,2025-04-15 16:12:31,Desktop,USA,45-54,Male,A3237,Video,Fashion,Family Oriented,0.0519710488009512,0.0308,Shared,43,0.13,0.0519710488009512,0.0308,1.23
773,2025-08-19 12:58:50,Desktop,USA,35-44,Female,A8446,Text,Automotive,Travel Lovers,0.04681076817510463,0.0297,Ignored,57,0.48,0.04681076817510463,0.0297,0.29
963,2025-04-04 14:27:39,Mobile,USA,45-54,Female,A2088,Image,Electronics,Family Oriented,0.058292210072413066,0.0254,Ignored,14,0.99,0.058292210072413066,0.0254,0.15
645,2025-04-28 17:10:02,Tablet,Germany,35-44,Male,A8082,Image,Automotive,Travel Lovers,0.015592357752864978,0.0457,Commented,16,1.04,0.015592357752864978,0.0457,0.07
135,2025-02-11 09:24:12,Tablet,Canada,45-54,Male,A5999,Text,Travel,Family Oriented,0.062272982576019105,0.142,Liked,11,1.08,0.062272982576019105,0.142,0.82
206,2025-10-14 00:28:26,Desktop,India,55+,Female,A5988,Text,Fashion,Fitness Lovers,0.0703032817451787,0.0363,Shared,19,1.3,0.0703032817451787,0.0363,0.2
999,2025-09-20 01:15:39,Tablet,UK,55+,Female,A6288,Image,Health,Tech Enthusiasts,0.011714719665298698,0.0597,Shared,26,1.29,0.011714719665298698,0.0597,0.05
317,2025-12-21 01:40:47,Tablet,Canada,35-44,Female,A2639,Image,Travel,Young Adults,0.06342779907718879,0.0113,Ignored,27,1.33,0.06342779907718879,0.0113,0.05
437,2025-11-13 17:04:07,Tablet,Germany,55+,Female,A8885,Text,Health,Travel Lovers,0.025705624316152552,0.1245,Shared,34,1.31,0.025705624316152552,0.1245,0.24
484,2025-07-28 09:14:23,Desktop,India,45-54,Male,A5912,Image,Health,Tech Enthusiasts,0.11896117196875207,0.0638,Commented,58,0.42,0.11896117196875207,0.0638,1.81
234,2025-05-19 03:49:48,Desktop,UK,45-54,Male,A8728,Image,Fashion,Tech Enthusiasts,0.053822711645458605,0.0696,Ignored,19,0.24,0.053822711645458605,0.0696,1.56
892,2025-09-25 16:40:19,Mobile,USA,35-44,Female,A9313,Image,Electronics,Tech Enthusiasts,0.09761227444755971,0.0125,Liked,50,1.46,0.09761227444755971,0.0125,0.08
865,2025-07-14 21:30:50,Tablet,India,25-34,Female,A5512,Text,Travel,Family Oriented,0.0632602822674296,0.1043,Liked,14,1.37,0.0632602822674296,0.1043,0.48
630,2025-01-24 06:49:22,Tablet,Germany,25-34,Male,A6045,Image,Health,Fitness Lovers,0.14281073675514463,0.0976,Liked,60,1.44,0.14281073675514463,0.0976,0.97
897,2025-10-24 06:35:29,Desktop,USA,35-44,Male,A3146,Text,Electronics,Fitness Lovers,0.06821077405241946,0.1337,Shared,31,0.24,0.06821077405241946,0.1337,3.8
748,2025-01-18 04:05:39,Mobile,USA,35-44,Male,A1486,Text,Health,Young Adults,0.030859821651287284,0.0786,Liked,23,0.83,0.030859821651287284,0.0786,0.29
367,2025-12-11 03:20:23,Mobile,UK,45-54,Female,A1728,Text,Electronics,Young Adults,0.04666920285516448,0.0383,Commented,36,0.39,0.04666920285516448,0.0383,0.46
698,2025-10-31 22:03:00,Tablet,Canada,25-34,Female,A5996,Image,Electronics,Travel Lovers,0.1496002962225135,0.0455,Ignored,19,0.86,0.1496002962225135,0.0455,0.79
972,2025-10-06 11:04:04,Tablet,Germany,25-34,Female,A1755,Text,Automotive,Family Oriented,0.04065355040125427,0.0255,Commented,38,0.53,0.04065355040125427,0.0255,0.2
291,2025-01-08 05:15:09,Mobile,UK,45-54,Female,A7259,Text,Fashion,Tech Enthusiasts,0.10989089368143891,0.1194,Liked,41,1.11,0.10989089368143891,0.1194,1.18
253,2025-02-12 16:02:45,Desktop,Canada,18-24,Male,A1982,Text,Fashion,Young Adults,0.11466326950809776,0.1215,Shared,21,0.96,0.11466326950809776,0.1215,1.45
962,2025-03-07 15:48:14,Mobile,India,18-24,Female,A6288,Image,Electronics,Young Adults,0.020380373643942344,0.0341,Liked,19,1.12,0.020380373643942344,0.0341,0.06
623,2025-09-01 22:38:19,Tablet,Germany,18-24,Male,A3576,Text,Electronics,Tech Enthusiasts,0.06834938969778205,0.0236,Liked,14,1.18,0.06834938969778205,0.0236,0.14
120,2025-03-25 19:16:53,Desktop,India,55+,Female,A2981,Video,Electronics,Family Oriented,0.1161038267658757,0.0893,Shared,16,0.36,0.1161038267658757,0.0893,2.88
335,2025-12-10 17:47:56,Mobile,India,35-44,Male,A8032,Text,Electronics,Tech Enthusiasts,0.12859697523993585,0.0659,Commented,58,0.68,0.12859697523993585,0.0659,1.25
995,2025-03-16 20:01:36,Mobile,India,18-24,Female,A8156,Image,Health,Tech Enthusiasts,0.11790852120984247,0.0678,Commented,20,0.1,0.11790852120984247,0.0678,7.99
313,2025-03-08 22:52:49,Desktop,Germany,25-34,Male,A6268,Text,Electronics,Fitness Lovers,0.0696236676544899,0.0101,Ignored,21,1.38,0.0696236676544899,0.0101,0.05
959,2025-06-03 02:29:10,Mobile,UK,45-54,Male,A6896,Video,Fashion,Young Adults,0.037997959982816944,0.0872,Ignored,46,1.11,0.037997959982816944,0.0872,0.3
199,2025-01-04 12:17:51,Desktop,Canada,55+,Male,A2664,Video,Travel,Tech Enthusiasts,0.1476185936217181,0.0853,Shared,37,1.06,0.1476185936217181,0.0853,1.19
330,2025-12-20 16:16:39,Desktop,Germany,45-54,Female,A1685,Image,Fashion,Young Adults,0.12357782956225878,0.0694,Liked,37,1.07,0.12357782956225878,0.0694,0.8
655,2025-05-19 03:43:27,Mobile,UK,55+,Female,A9499,Text,Travel,Young Adults,0.08489111790610639,0.1234,Shared,38,0.45,0.08489111790610639,0.1234,2.33
429,2025-05-02 22:50:42,Tablet,UK,55+,Female,A8773,Video,Fashion,Family Oriented,0.10693760301484269,0.0921,Shared,20,1.07,0.10693760301484269,0.0921,0.92
903,2025-03-06 15:31:53,Tablet,Canada,35-44,Male,A1441,Text,Electronics,Fitness Lovers,0.018586286200478627,0.1204,Commented,59,1.05,0.018586286200478627,0.1204,0.21
613,2025-06-07 01:05:32,Desktop,Germany,55+,Female,A9125,Video,Automotive,Travel Lovers,0.010704318928514122,0.0883,Shared,28,0.45,0.010704318928514122,0.0883,0.21
986,2025-12-19 14:32:25,Mobile,Canada,25-34,Male,A6203,Image,Electronics,Young Adults,0.06391778857339395,0.0533,Ignored,33,0.15,0.06391778857339395,0.0533,2.27
375,2025-04-09 09:26:47,Mobile,India,45-54,Female,A2729,Text,Health,Family Oriented,0.028059384043869685,0.1233,Commented,27,0.58,0.028059384043869685,0.1233,0.6
927,2025-06-23 16:01:56,Tablet,UK,35-44,Female,A5194,Text,Automotive,Family Oriented,0.09483024810154939,0.1145,Shared,29,0.48,0.09483024810154939,0.1145,2.26
